Route ID;Step ID;Town A;Town B;Distance;Driver name
56285;24;MONTREAL;VILLENEUVE DE BERG;16.96;Vasylyi KRAVCHENKO
46659;13;BETCAVE AGUIN;ST ANTONIN;32.525;Angela MUÑOZ
110273;5;LE LUOT;FLEURY;10.377;Maryia KOVÁCS
279718;42;PORT;VASSIEUX EN VERCORS;142.857;Michael PEREZ
258122;13;AUSSAC;ST BEAUZILE;25.439;Anna MÜLLER
71666;13;BRIEC;ROUDOUALLEC;24.414;Eva SILVA
57953;4;FRONTONAS;BRINDAS;38.284;Richard BROWN
59881;13;MASTAING;SEBOURG;25.011;Rosa NIELSEN
130389;17;MONTCUIT;CAMPROND;3.397;Maria SOKOLOVA
36977;12;FONTAINE LES VERVINS;VERVINS;2.485;Evgeniy VARGA
93456;5;PLASSAC;BELLUIRE;48.813;Wolfgang JONES
256458;8;PLAIMBOIS DU MIROIR;LA BOSSE;5.676;Aleksandr MEYER
203805;16;CHABRAC;CHIRAC;4.991;Irina SCHNEIDER
55311;17;GRANES;MONTAZELS;6.37;Barbara SCHÄFER
293532;21;ST SEVERIN;ST BARTHELEMY DE BELLEGARDE;26.029;Mikhail NIELSEN
176091;11;MAZEROLLES DU RAZES;FENOUILLET DU RAZES;3.682;Roman SMIRNOVA
232739;24;NEUVICQ;CASTILLON LA BATAILLE;44.991;Hans MUÑOZ
200432;6;BOIS LE ROI;VITRAI SOUS LAIGLE;49.09;Denis NAVARRO
76861;3;FROIDOS;ST ANDRE EN BARROIS;10.093;Maria NOWAK
198241;2;BIZE;MONLEON MAGNOAC;22.806;Anton ALONSO
138579;7;MURLES;PUECHABON;12.448;Nykolai VARGA
252270;1;GOUMOIS;URTIERE;1.709;Hans MUÑOZ
161237;16;CELLIEU;ST MARTIN LA PLAINE;5.86;Marina MARIN
62793;7;LE PIN;VAUX SUR POLIGNY;17.485;Werner NOWAK
176170;30;CHAMPAGNE LES MARAIS;CHAILLE LES MARAIS;9.58;Tatiana SMIRNOVA
141244;4;HUPARLAC;LA TRINITAT;15.865;Maryia THOMAS
145775;3;FONS;DIONS;9.195;Wolfgang JONES
37969;19;PLACHY BUYON;AILLY SUR SOMME;11.593;Tatyana NAVARRO
176935;22;ST ANDRE DE DOUBLE;GOUT ROSSIGNOL;31.31;Mária SANCHEZ
269054;20;BELLEBAT;DARDENAC;5.181;Karin JOHNSON
80076;16;ST CHAMARAND;COEUR DE CAUSSE;9.986;Francisco ANDERSSON
171685;12;DHUYS ET MORIN EN BRIE;AMILLIS;33.138;Richard FERREIRA
241735;11;SOUCE;JUVIGNY VAL D ANDAINE;11.741;Elisabeth TORRES
228970;30;ST ETIENNE DES GUERETS;CANGEY;12.223;Anastasiya JONES
10242;15;FONTANNES;ST PREJET ARMANDON;10.476;Rosa GONZALEZ
224017;22;SERRES;LA BATIE MONTSALEON;4.7;Vladimir KRAVCHENKO
61386;13;ST LAMBERT ET MONT DE JEUX;ALLAND HUY ET SAUSSEUIL;5.629;Werner SCHNEIDER
113151;48;ST MAIME;PERTUIS;32.778;Aleksandra NAVARRO
194445;20;ST PARDOUX L ORTIGIER;FAVARS;8.068;Valentina WILSON
3401;19;LIGNIERES ORGERES;GIEL COURTEILLES;26.334;Vera WAGNER
193284;21;VOLNAY;BAUBIGNY;7.774;Vladymyr ALONSO
64385;5;BORDERES ET LAMENSANS;CLASSUN;7.383;Lyubov POPOV
252161;30;BRETHEL;LESSARD ET LE CHENE;49.682;Andrei FERRARI
240830;25;GY EN SOLOGNE;ST CHRISTOPHE EN BOUCHERIE;83.673;Marie DAVIES
47973;1;HOUPLINES;FLEURBAIX;8.435;Rosa DIAZ
89435;11;ETOILE SUR RHONE;ENGINS;70.449;Serhei SIMON
20696;6;LONGEMAISON;PASSONFONTAINE;2.908;Tatyana HOFFMANN
74641;27;CARAYAC;ROUMEGOUX;41.1;Christian JOHANSSON
21854;8;PONTAILLER SUR SAONE;MONTMANCON;6.603;Vladymyr JOHANSSON
145125;4;BERVILLE SUR MER;ST SULPICE DE GRIMBOUVILLE;9.239;Andreas KOCH
166136;6;DARCEY;ALISE STE REINE;6.009;Marina SCHMID
46491;3;AMANVILLERS;MAIZIERES LES METZ;9.67;Tomasz GONZALEZ
293555;24;LA COMELLE;ESSERTENNE;33.032;Darya MARIN
220119;8;REHON;LEXY;2.09;Petra ROSSI
59329;9;ST DENIS SUR SARTHON;ST MARCEAU;32.852;Dmitriy MUÑOZ
70830;17;SCIEURAC ET FLOURES;ST MARTIN;15.207;Alina MUÑOZ
265654;27;LA HAYE;MEZIERES EN VEXIN;32.01;Christine NOVIKOVA
220587;21;BONDAROY;CHATILLON LE ROI;13.55;Giovanni ROBERTS
96872;2;ORDIARP;GARINDEIN;3.462;Andrei WILSON
283505;36;POIROUX;LE GIROUARD;7.944;Werner KLEIN
198577;25;HALLINES;ESQUERDES;2.076;Christian RAMOS
45344;15;LA PRETIERE;BLUSSANS;3.812;Sandra GOMEZ
53938;7;HOSTUN;JAILLANS;2.712;Vladimir LOPEZ
223461;13;ST CLAIR DE HALOUZE;ST ANDRE DE BRIOUZE;22.447;Maksim MEIER
162299;2;VALINES;FEUQUIERES EN VIMEU;2.873;Patrick JIMENEZ
105101;8;OULCHY LA VILLE;FERE EN TARDENOIS;12.616;Brigitte NIELSEN
195269;6;MALVEZIE;MILHAS;10.88;Sandra HANSEN
218925;12;ALLEMANT;GELANNES;33.598;Maryia RICHTER
192984;5;SALAUNES;ST MEDARD EN JALLES;6.955;Anna SANTOS
204898;34;NONVILLE;COMPIGNY;38.392;Marie NOVIKOVA
78459;18;ORCHES;THURE;10.767;Valentyna BECKER
256079;8;ST PRIVAT;JOSAT;91.412;Aleksey MARTIN
282040;16;COULONGES;CHADENAC;7.385;Sandra JENSEN
125002;1;LES GETS;MESNOIS;90.019;Christian SILVA
223285;12;MOUTHIERS SUR BOEME;BALZAC;17.241;Yuliya WILSON
116494;16;ST ANDIOL;CAVAILLON;7.249;Vera NOVIKOVA
99842;1;HERLIES;ESPINS;293.428;Svetlana SZABÓ
3344;16;PEGUILHAN;BOISSEDE;13.795;Oksana WOLF
27199;33;CALIGNAC;EYSINES;118.301;Josef ROMERO
183419;18;LAHAS;ST BLANCARD;30.641;Maksim POPOVA
136626;6;MONTIGNE LES RAIRIES;TASSILLE;41.341;Nadezhda ROBERTS
267027;8;VILLENEUVE LA COMTESSE;LE VERT;7.217;Nykolai PAVLOVA
183194;5;LAVALETTE;PREIXAN;5.418;Maryia MARIN
94236;10;COLOMBIERES SUR ORB;CAMPLONG;14.113;Juan HANSEN
119007;2;PIANELLO;ALANDO;5.865;Martin JIMENEZ
223751;16;ECHIRE;STE OUENNE;5.331;Peter DAVIES
280236;23;PERTHES;GRANDPUITS BAILLY CARROIS;33.402;David PEREIRA
69270;27;ST NICOLAS LA CHAPELLE;CONTREVOZ;66.73;Brigitte GOMEZ
136254;27;CORPOYER LA CHAPELLE;VERTAULT;46.896;Elisabeth WILLIAMS
155531;34;MEYREUIL;LE THOLONET;3.295;Monika SCHMIDT
49466;21;NESLES LA MONTAGNE;BLESMES;3.258;Hans POPOVA
137424;28;LORIENT;REDENE;14.185;Laura RUSSO
183267;13;AUREIL;RILHAC RANCON;12.161;Tatiana SMIRNOVA
90809;8;ST DENIS D AUGERONS;LORMAYE;84.364;Yuliya GONZALEZ
205454;11;ST VARENT;LA MOTHE ST HERAY;60.723;Giuseppe DAVIES
245914;24;ST MARTINIEN;ST JULIEN LE PETIT;80.392;Darya KUZNETSOV
27621;11;CAMBOULAZET;NAUCELLE;8.942;Oksana KOCH
72825;1;MARSEILLAN;MONTAGNAC;13.061;Michael PEREIRA
111236;2;ST ANTOINE LA FORET;ST MACLOU;20.3;Olha WAGNER
108600;15;CAZOULS LES BEZIERS;CONILHAC CORBIERES;39.082;Olga ANDERSSON
199529;31;COURCELLES LES MONTBARD;FONTAINES LES SECHES;21.608;Antonio MEYER
79112;3;TROARN;JANVILLE;3.499;Vasylyi IVANOVA
277100;39;COLONZELLE;MONTBRUN LES BAINS;47.9;Klaus RODRIGUEZ
75717;4;BEAUCAIRE;MAS BLANC DES ALPILLES;13.671;Olha TAYLOR
216677;6;CAVANAC;BRASSAC;51.358;Rosa PAVLOVA
266363;11;FROLOIS;FONTAINES EN DUESMOIS;15.855;Vera GOMEZ
54541;11;ST UNIAC;LA NOUAYE;4.312;Manfred HERNANDEZ
18303;7;CONFRACOURT;COMBEAUFONTAINE;4.045;Karin WOLF
279662;25;VALLEROIS LE BOIS;ILLKIRCH GRAFFENSTADEN;151.645;Mária BAUER
51164;9;CORDEMAIS;MALVILLE;5.38;Sandra WAGNER
52918;2;SABRES;YGOS ST SATURNIN;16.789;Ivan SCHÄFER
183015;24;ST LEGER LES VIGNES;ST PHILBERT DE BOUAINE;22.991;Klaus BONDARENKO
74206;10;MONTCLAR;LEUC;7.858;Martin SILVA
89705;27;LARRAZET;OURSBELILLE;110.881;Vera HERNANDEZ
12964;1;CHARSONVILLE;AUTAINVILLE;12.489;Francisco KLEIN
230803;11;ORIVAL;CLEON;3.154;Evgeniy HUBER
179201;2;VRY;LESSY;20.081;Anna POPOVA
289474;13;MARTRES DE RIVIERE;LABARTHE INARD;15.522;Jose MARTINEZ
272215;8;SOUSVILLE;TREFFORT;11.521;Hans MEIER
247527;8;ST SIXT;BONLIEU;71.416;Francisco SCHÄFER
57838;13;CERELLES;VILLERBON;53.521;Andrey GONZALEZ
99318;2;EINCHEVILLE;MORVILLE LES VIC;19.226;Christian DAVIES
58065;1;DOMANCY;SCIONZIER;18.111;Anna MARTINEZ
93810;12;MIGNE;DESCARTES;55.792;Denis SMIRNOVA
20399;14;AILLON LE VIEUX;ST OFFENGE;10.224;Tatiana MARTIN
229722;9;VALMY;BONNET;78.376;Andrey DAVIES
93865;2;EUS;CAMPOUSSY;4.207;Karin EVANS
32814;23;PREVINQUIERES;ST VINCENT D AUTEJAC;65.934;Jose RUSSO
188966;6;GUEWENHEIM;MASEVAUX NIEDERBRUCK;8.274;Christian LOPEZ
239645;21;CARPENTRAS;GORDES;19.963;Martin RICHTER
16488;19;BERTINCOURT;RUYAULCOURT;2.573;Francisco MILLER
71936;6;ST HILAIRE DU HARCOUET;PARNE SUR ROC;71.655;Barbara TORRES
207779;10;CLAIREFONTAINE EN YVELINES;AUNEAU BLEURY ST SYMPHORIEN;16.247;Marie SCHNEIDER
182955;13;SECONDIGNY;ST VIVIEN DE BLAYE;167.858;Alexander KUZNETSOVA
190845;11;ST PAUL LES ROMANS;MONTAGNE;10.959;Alina SCHNEIDER
125142;23;ST MAUR;EPINEUIL LE FLEURIEL;20.564;Hans SMITH
680;17;SEVIGNACQ;HERES;23.561;Mario ROBERTS
171658;19;STE CROIX;ORLIAC;18.609;Angela MARIN
139927;34;NOGENT L ARTAUD;AMBONNAY;63.309;Karin EVANS
188999;16;BOURGON;MONTENAY;17.375;Pavel BECKER
71340;5;DOMLOUP;CHANTEPIE;4.775;Valentina LOPEZ
258689;37;QUINCAY;NUEIL SOUS FAYE;41.351;Patrick FERRARI
141470;36;VERGEZAC;BAINS;4.663;Mariya MARTINEZ
173554;7;GARRIGUES STE EULALIE;BRISSAC;49.948;Mikhail WAGNER
96945;21;CONJUX;LA BALME DE THUY;38.034;Ana VARGA
131640;17;SORT EN CHALOSSE;MOUSCARDES;10.985;Yuliya WILSON
102672;14;BEAULIEU SUR OUDON;ST SULPICE LA FORET;50.096;Petra SANCHEZ
121685;32;TRESNAY;COULEUVRE;22.924;Vasylyi WILLIAMS
24760;22;LONGEVES;THIRE;13.881;Mario SCHMIDT
235758;5;MAS DES COURS;ROULLENS;13.407;Elisabeth ROSSI
111641;16;MONTEREAU FAULT YONNE;ROUILLY;32.985;Francisco SCHÄFER
78946;38;OZE;LA TOUR;127.091;Christine RICHTER
32518;17;CAMBIAC;LES CASSES;9.4;Anton BAUER
132145;19;TALUYERS;ST LAURENT D AGNY;3.125;Anton MUÑOZ
22953;8;ST MARD;PUYROLLAND;7.394;Giovanni BECKER
257987;17;LA CHAPELLE SUR AVEYRON;ST PONT;193.184;Karin FERREIRA
226928;15;CHANGE;LAVAL;5.804;Yuliya PETROV
118674;27;STE GEMME;ST JUST SUR VIAUR;15.047;Christine PEREZ
40992;18;ST DIDIER SUR BEAUJEU;THOISSIA;73.245;Nykolai HOFFMANN
84153;5;OLEMPS;MALBO;73.262;Christian VARGA
66307;16;LES PILLES;CORNILLON SUR L OULE;15.456;Anna MORENO
240647;6;EDON;ST SAUD LACOUSSIERE;38.479;Monika WAGNER
43144;26;LE MESNIL ST DENIS;NEAUPHLE LE CHATEAU;9.145;Elisabeth MEYER
195141;9;CAHUS;MONCEAUX SUR DORDOGNE;12.303;Andrei PAVLOVA
104819;24;SAOSNES;ST CHRISTOPHE EN CHAMPAGNE;51.124;Karin MILLER
11818;6;ST PHILIBERT;ARNAY LE DUC;41.302;Serhei WEBER
214863;12;ST MARTIN RIVIERE;VAUX ANDIGNY;4.371;Vera IVANOV
285516;8;LA CHAPELLE SUR CHEZY;NEUVY;24.994;Dmitriy MARTIN
274932;10;CAZILHAC;LIOUC;23.67;Tatyana SCHMIDT
92806;2;COURCHEVEL;LA CHAPELLE;27.166;Denis MAGOMEDOV
247685;17;ST PAUL ET VALMALLE;MONTFERRIER SUR LEZ;16.035;Brigitte SMITH
84151;2;GRANDFRESNOY;LE FAYEL;2.819;Alina VASILEVA
299718;19;ST AUBIN LA PLAINE;LUCON;9.652;Anne RUIZ
197549;22;STE ANASTASIE;THEZIERS;23.05;Jan SZABÓ
82449;23;MONTENAY;CHAILLAND;5.504;Aleksandr HANSEN
267701;2;GRANGES NARBOZ;STE COLOMBE;3.413;Andrea SILVA
24068;25;SARTILLY BAIE BOCAGE;LA FRESNAIS;33.767;Maria NOWAK
298223;2;DEMI QUARTIER;LA GIETTAZ;9.531;Mario PAVLOVA
215093;4;ST MARS DE COUTAIS;ST LEGER LES VIGNES;7.589;Roman FERNANDEZ
282572;2;PONT BELLANGER;ST VIGOR DES MONTS;6.138;Andrea PEREZ
231431;10;VARENNES ST SAUVEUR;BEAUPONT;8.29;Vladimir HOFFMANN
94298;24;MARBOUE;ST CHRISTOPHE;4.83;Josef NAVARRO
62877;7;MAUBEC;ST PANTALEON;7.554;Ana NOWAK
280629;3;L ARBRESLE;VALCIVIERES;66.479;Olha BRAUN
106706;23;TAURIERS;SANILHAC;3.904;Nikolay MÜLLER
188082;14;GIRY;MIGE;53.48;Tomasz ANDERSSON
172637;8;BUC;FOISSY SUR VANNE;118.854;Andreas HERNANDEZ
295113;1;BALARUC LES BAINS;VIOLS LE FORT;32.243;Darya KOVALENKO
128458;18;TOURBES;PAILHES;15.227;Mikhail KOVALENKO
188019;26;TROUANS;DAMPIERRE SUR MOIVRE;35.9;Irina VARGA
99659;18;LEUILLY SOUS COUCY;MISSY AUX BOIS;17.187;David MARTIN
245176;8;IGNY;AGENCOURT;70.389;Mária NAGY
126423;25;CHAMPCEVRAIS;BOISMORAND;19.508;Marie JONES
43084;5;BENFELD;KOGENHEIM;6.446;Martin JOHANSSON
246306;24;PAVIE;ORLEIX;52.872;Francisco ANDERSSON
37528;8;ST MARTIN D ARC;MONTRICHER ALBANNE;4.103;Irina SMITH
230975;13;ST GEORGES BLANCANEIX;PLAISANCE;29.141;Laura POPOVA
253773;39;DAMIGNY;ST GERMAIN DE CLAIREFEUILLE;32.996;Christine ALONSO
34011;6;COURVILLE SUR EURE;CHAUFFOURS;9.202;Igor ROMERO
216334;14;MORTAGNE SUR GIRONDE;CHENAC ST SEURIN D UZET;3.351;Ivan HANSEN
29125;3;CUHON;NEUVILLE DE POITOU;14.428;Tatiana SCHMIDT
272915;34;SMERMESNIL;FOUCARMONT;5.596;Mario FERRARI
271832;10;VILLAC;EYZERAC;35.321;Alexander KARLSSON
266782;4;LA CELLE CONDE;IDS ST ROCH;10.428;Aleksandra FERREIRA
108152;13;LA SELLE GUERCHAISE;ST CHARLES LA FORET;44.919;Laura GUTIERREZ
195764;15;COINGS;TERSANNES;80.136;Manfred IVANOV
159874;3;CONTY;HANGARD;27.731;Giovanni ALVAREZ
153921;19;PRIGNAC;COURS;74.85;Lyubov GONZALEZ
174380;2;COMMEQUIERS;PALLUAU;17.503;Olga IVANOV
197963;5;DOMMARY BARONCOURT;HERBEUVILLE;26.938;Michel BAUER
250516;3;ST GENIES DE MALGOIRES;FONS;5.063;Barbara SANCHEZ
93828;12;PRENY;LAY ST REMY;35.433;Mariya KOCH
102098;19;ISSAMOULENC;GOURDON;6.503;Giuseppe JOHNSON
298832;6;LE VAL;CHATEAUVERT;7.003;Olga WILLIAMS
242758;3;FLEURIGNE;ST GERMAIN EN COGLES;11.998;Maksim KLEIN
247879;9;CLEPPE;AZERAT;75.667;Barbara NOVIKOVA
281279;4;VEUREY VOROIZE;LA BAUCHE;27.055;Alina MARTIN
172450;16;LE FENOUILLER;NOTRE DAME DE RIEZ;4.148;Mikhail JONES
222347;1;FONTPEDROUSE;AUTHUILLE;844.989;Martin MEIER
156479;10;VERCOIRAN;ROUSSIEUX;11.098;Yuliya FERREIRA
188827;8;LA TRANCHE SUR MER;LES MAGNILS REIGNIERS;20.819;Marie MUÑOZ
265274;18;ST NAZAIRE EN ROYANS;ST JUST DE CLAIX;3.603;Anne SANCHEZ
282365;1;CUERS;PUGET VILLE;7.639;Laura GUTIERREZ
260241;18;LA DOUZE;ST PIERRE DE CHIGNAC;4.73;Lyubov NIELSEN
243249;21;SECHIN;FOURBANNE;1.547;Mario HOFFMANN
293074;17;BOLOZON;DROM;8.303;Mariya SANCHEZ
114133;13;ST BAUDILLE ET PIPET;TREMINIS;5.649;Tatyana JENSEN
251800;23;VEZENOBRES;LEZAN;7.936;Robert WEBER
84333;7;DOVILLE;VARENGUEBEC;4.049;Francisco SCHULZ
102238;7;BARTRES;LOURDES;3.364;Nikolay EVANS
278408;7;CABANNES;CAUMONT SUR DURANCE;3.706;Patrick GUTIERREZ
190272;13;MOLLANS;PLANCHER LES MINES;32.539;Irina JENSEN
110387;19;CHARBONNIERES LES BAINS;CALUIRE ET CUIRE;8.635;Thomas DIAZ
229690;1;COULOMBS;VILLENEUVE LES BEZIERS;609.24;Christian LOPEZ
170442;27;CHENELETTE;SOLOGNY;26.47;Petra GUTIERREZ
91661;10;MARSILLY;LA FLOTTE;15.455;Tatyana JIMENEZ
85045;13;BEARD GEOVREISSIAT;ALLONZIER LA CAILLE;47.639;Martin NOVIKOVA
143602;12;SERRIERES SUR AIN;CAILLOUX SUR FONTAINES;54.091;Piotr SILVA
97233;21;ST CIERS SUR BONNIEURE;TOUVRE;22.972;Angela ANDERSSON
43585;22;LOIX;ST MATHURIN;43.688;Maksim COSTA
179858;17;ST AUBAN D OZE;ST JEURE D ANDAURE;125.956;Martin TÓTH
36762;7;ARVERT;ST JUST LUZAC;7.596;Aleksandra ALVAREZ
253895;17;BREHEMONT;CHANNAY SUR LATHAN;22.456;Antonio BECKER
266984;1;AGON COUTAINVILLE;REGNEVILLE SUR MER;3.95;Laura PETROV
194208;10;COUQUEQUES;ST CHRISTOLY MEDOC;3.711;Anastasiya RAMOS
288477;13;ST BAUZILLE DE LA SYLVE;CASES DE PENE;111.384;Anastasiya JENSEN
235546;16;OSSUN;ST VINCENT;9.713;Daniel SANTOS
42175;21;FAUGUERNON;ST GERMAIN D AUNAY;30.134;Evgeniy PAVLOVA
129537;7;PARTHENAY;LA CHAPELLE BERTRAND;4.408;Dmitriy HUBER
200821;45;CAGNONCLES;ST HILAIRE LEZ CAMBRAI;7.139;Richard COSTA
200907;8;ST JEANNET;MALIJAI;8.115;Francesco MARTIN
120256;13;MARIEUX;BRADIANCOURT;90.628;Pavel SANTOS
246314;12;COURSEGOULES;COURMES;4.555;Tatiana MÜLLER
108188;3;SPARSBACH;WEINBOURG;3.085;Mikhail VASILEVA
254433;30;LA FERTE ST CYR;TAVERS;12.615;Tomasz WILSON
238041;10;LA VALLA EN GIER;ST APPOLINARD;11.639;Maksim FERRARI
181320;8;ROSHEIM;URMATT;10.103;Ekaterina ZIMMERMANN
248222;11;BEGOLE;GAN;59.493;Laura EVANS
158649;5;VAUMORT;LES CROUTES;35.3;Werner BRAUN
105142;6;ST ANTONIN SUR BAYON;VENELLES;11.899;Brigitte HANSEN
64393;1;LE CANNET;MOUGINS;2.594;David SOKOLOVA
266065;23;LUSSAT;ST PRIEST;10.432;Mario SILVA
185986;11;FONTENAILLES;VALENCE EN BRIE;9.879;Manfred GOMEZ
180502;15;ST CYR SUR LE RHONE;ORLIENAS;18.274;David PAVLOVA
130726;25;SAVIGNY LEVESCAULT;CIVAUX;17.47;Michel SIMON
277146;21;VELLES;STE LIZAIGNE;44.161;Werner JENSEN
166791;13;ST MEDARD DE MUSSIDAN;ST CIERS CHAMPAGNE;68.727;Thomas SMIRNOVA
93846;2;ST JEAN DU CORAIL DES BOIS;ST BARTHELEMY;21.047;Valentina SCHULZ
16276;10;LESTERPS;ST MATHIEU;34.118;Valentina HOFFMANN
121176;29;BISSY SOUS UXELLES;BEAUMONT SUR GROSNE;15.222;Olga IVANOVA
192995;16;ARPAILLARGUES ET AUREILLAC;ST BRES;45.358;Aleksandra VOLKOVA
274379;25;PREMILHAT;MARCILLAT EN COMBRAILLE;16.945;Aleksandr SILVA
163521;15;CHAMBORET;ST BRICE SUR VIENNE;16.953;Martin ANDERSSON
36148;12;WOIPPY;MAIZIERES LES METZ;4.981;Mario KOVÁCS
259519;13;NERS;VEZENOBRES;3.531;Francesco KOVÁCS
81908;14;ST BOUIZE;VERDIGNY;10.555;Robert VOLKOVA
85330;20;PEINTRE;LAVANS LES DOLE;13.122;Marina KLEIN
260982;22;CONDAT;CHALUS;35.062;Aleksandr SOKOLOVA
216461;2;LES PRADEAUX;ST QUENTIN SUR SAUXILLANGES;10.3;Thomas IVANOV
22820;7;GOUDELIN;PLOURHAN;10.811;Natalya JIMENEZ
179421;18;ST VICTOR L ABBAYE;BEUZEVILLE;67.162;Vladymyr PEREIRA
268648;34;FENAY;BOUGNON;93.82;Irina SCHNEIDER
265375;9;ST COUAT DU RAZES;MONTBEL;11.585;Andrea RODRIGUEZ
95332;15;BRUGES;LE TAILLAN MEDOC;6.874;Vasylyi SMIRNOV
216314;7;DRUCOURT;LA BONNEVILLE SUR ITON;44.118;Patrick GOMEZ
166631;25;ST IGNAT;LE CHEIX;8.2;Sergey PETROVA
115881;18;LES MUREAUX;VAUX SUR SEINE;4.94;Aleksey EVANS
286545;7;CHEZERY FORENS;CHALLEX;9.172;Aleksandra SANTOS
14198;15;LORETZ D ARGENTON;COUZIERS;28.323;Piotr MARIN
2342;30;SALLES ARBUISSONNAS BEAUJOLAIS;ST VERAND;24.286;Darya SILVA
274243;34;CHADELEUF;STE MARIE DE RE;354.801;Rosa GONZALEZ
87939;7;STE TULLE;CORBIERES EN PROVENCE;3.337;Valentyna BAUER
149286;22;MURBACH;LE HOHWALD;55.412;Maryia WEBER
169801;21;TOURNAN EN BRIE;NEMOURS;53.621;Denis WOLF
103145;10;CAZAUX LAYRISSE;ST PAUL D OUEIL;4.994;Andrea JENSEN
154702;11;MENIL HUBERT EN EXMES;NECY;25.996;Vladimir PETROVA
93202;20;ST MAURICE LES BROUSSES;ST FELIX DE BOURDEILLES;61.956;Daniel EVANS
64935;10;HASPRES;VERCHAIN MAUGRE;3.62;Klaus GARCIA
9916;9;OUTREMECOURT;SOULAUCOURT SUR MOUZON;2.274;Daniel WILSON
214606;33;TREVEREC;LA ROCHE JAUDY;15.366;Sergey DIAZ
84018;3;MONTMEYAN;BRUNET;26.53;Valentyna ROSSI
6297;11;ATHIS VAL DE ROUVRE;LE MENIL CIBOULT;24.249;Antonio HERNANDEZ
296334;14;AGEN;CASTELCULIER;7.018;Christine VOLKOVA
76151;11;MONTCEAUX RAGNY;CHAMPAGNY SOUS UXELLES;8.495;Sandra WAGNER
280007;10;NOUAILLE MAUPERTUIS;SOMMIERES DU CLAIN;25.666;Aleksandr SILVA
14457;8;LE PELLERIN;BOUGUENAIS;16.931;Giuseppe MARTINEZ
198003;11;MAUBEC;LARRA;25.375;Mariya HUBER
235172;31;CONCEZE;JUILLAC;5.455;Elena KLEIN
157103;1;LES MATHES;ST SORNIN;16.71;Martin JONES
112322;5;MANNEVILLE LA RAOULT;QUETTEVILLE;3.599;Marina BECKER
35797;2;SOCHAUX;MONTBELIARD;2.878;Ana SCHMID
225654;5;JATXOU;HALSOU;2.414;Ekaterina SHEVCHENKO
223746;8;NEUFMOULIN;HEUCOURT CROQUOISON;21.929;Vladimir MARIN
71273;21;GRANDPUITS BAILLY CARROIS;SOISY BOUY;25.185;Mikhail RUSSO
47876;15;DAGNY;BUSSIERES;24.295;Aleksandra PAVLOVA
65254;8;MIONS;RILLIEUX LA PAPE;17.723;Yuliya PAVLOVA
127751;7;MALLELOY;MARIEULLES;24.108;Mariya LOPEZ
296665;28;BOUSSAC;ST MARCEL CAMPES;38.115;Elena KOVALENKO
154555;10;MAENNOLSHEIM;ALTENHEIM;2.551;Aleksey RUSSO
24772;9;PONTCHARDON;ORBEC;13.627;Marta ALVAREZ
263135;10;CARVILLE LA FOLLETIERE;ARELAUNE EN SEINE;12.117;Maria KOCH
164474;17;CERONS;LAMOTHE LANDERRON;32.566;Tatyana BAUER
249641;23;HONFLEUR;ROGERVILLE;8.195;Marta VOLKOVA
279879;11;BAGUER MORVAN;EVRAN;20.373;Marta MARIN
72093;8;ESTAMPURES;SARRAGUZAN;4.587;Pavel NIELSEN
113095;16;ARSAC;SOUSSANS;7.537;Hans TORRES
106119;3;MOYENMOUTIER;GELACOURT;17.123;Christian HOFFMANN
24266;7;OZON;MAZAN L ABBAYE;74.557;Paul SANTOS
47;9;BAYONVILLERS;CAIX;6.085;Anastasiya FERNANDEZ
209613;15;ST LEON;LE TEMPLE SUR LOT;24.798;Igor SMITH
291382;9;PREMERY;ST AUBIN LES FORGES;10.621;Anne MEIER
136455;22;ST ANTOINE DE BREUILH;LUNAS;22.073;Petra SZABÓ
183111;8;SOULOSSE SOUS ST ELOPHE;RAINVILLE;12.788;Barbara TORRES
127885;3;CORNAY;BRAUX STE COHIERE;24.164;Thomas SOKOLOVA
107201;17;ANSOST;MALABAT;6.694;Vasylyi MEYER
66471;2;HERNY;ARRIANCE;2.345;Olha GOMEZ
18472;3;TARADEAU;LES ARCS;4.897;Jean KARLSSON
117561;22;CHASNAY;PARIGNY LA ROSE;23.626;Andrea JOHANSSON
252838;22;ESSAROIS;ORRET;17.992;Nykolai SIMON
78969;13;AUTREVILLE SUR LA RENNE;SEXFONTAINES;10.113;Mario PEREZ
3524;10;SEGALAS;MONTAURIOL;4.731;Elena TAYLOR
17272;21;ST QUENTIN LA POTERIE;ST JUST ET VACQUIERES;16.902;Mario SMIRNOV
269650;20;L ILE D OLONNE;STE FOY;7.479;Martin MEIER
286589;11;DAVAYE;MEYS;74.258;Tomasz GONZALEZ
146052;16;SERVERETTE;LORCIERES;29.201;Christian SOKOLOVA
229709;2;MERRIS;STEENBECQUE;12.736;Sergey KOVÁCS
252329;34;VAUX SUR BLAISE;POISSONS;18.98;Eva GUTIERREZ
82251;1;MARTIGNAS SUR JALLE;PESSAC;11.176;Andrey SCHMIDT
264289;17;LUDON MEDOC;ST VINCENT DE PERTIGNAS;42.805;Jose PAVLOVA
12521;4;BEAUCOUDRAY;PONT BELLANGER;12.158;Igor PEREZ
72670;6;COLMEN;VECKRING;12.526;Marie SMIRNOVA
171901;20;LIMAS;MOIRE;10.471;Claude HOFFMANN
142109;10;MIGENNES;TISSEY;30.362;Thomas KOCH
33353;15;ST MAUDEZ;LES CHAMPS GERAUX;15.459;Michel SCHMIDT
